User25287;Restaurant31;-0.2754571920761445
User45110;Restaurant50;3.698293540466332
User53493;Restaurant19;2.0281136427802564
User16630;Restaurant10;-0.40024766737946016
User48335;Restaurant8;3.183303306799452
User9619;Restaurant90;-0.14745086303454735
User67625;Restaurant48;-3.635092702871291
User27976;Restaurant57;0.2801738304083664
User10527;Restaurant17;3.130739385358794
User26355;Restaurant2;-1.3391411095829286
User12571;Restaurant18;-2.010577458713142
User30307;Restaurant61;4.411628007585768
User17802;Restaurant71;2.0768434239796307
User18767;Restaurant12;3.520845816038378
User36277;Restaurant69;6.252079888323921
User34746;Restaurant41;1.834645423936745
User6985;Restaurant20;-1.596496610647844
User14851;Restaurant15;-3.698111838019416
User32797;Restaurant42;1.4943158517080488
User37056;Restaurant28;0.678567292834122
User6350;Restaurant10;1.621947903518716
User20166;Restaurant32;5.27658541703217
User70499;Restaurant5;-4.059580114391971
User55150;Restaurant21;2.8047116154494205
User47916;Restaurant96;2.9885341092087416
User15614;Restaurant74;-0.7520164118344239
User3131;Restaurant87;0.9829532602988651
User4789;Restaurant35;1.2441075441355074
User12014;Restaurant65;2.423416048131216
User1897;Restaurant89;0.11301677635783247
User38786;Restaurant8;0.2891283269026314
User17562;Restaurant100;1.26514403735393
User2809;Restaurant11;2.311218541629163
User58641;Restaurant13;3.034887796324594
User34659;Restaurant55;-2.1372999267471293
User4463;Restaurant31;4.347314873554502
User6721;Restaurant18;0.17484491938031055
User2291;Restaurant5;3.0891169031757593
User34073;Restaurant94;-5.400309744642575
User53147;Restaurant20;-3.140985521945839
User40051;Restaurant36;3.5796593843138584
User25922;Restaurant40;7.749478322135664
User45831;Restaurant29;2.0934665011593925
User16328;Restaurant16;-4.5370034496053915
User13574;Restaurant50;3.0226467050370065
User22001;Restaurant10;5.176161756491099
User4377;Restaurant28;-5.4253800876064044
User20773;Restaurant66;6.598548218633159
User28853;Restaurant11;1.0686244393245852
User46641;Restaurant45;-3.009466819719048
User32742;Restaurant13;-1.3755776109277082
User48216;Restaurant21;6.1655987342843
User41515;Restaurant38;-3.3745280746334947
User10058;Restaurant15;-0.15117292511587732
User5544;Restaurant19;-0.10114975372039858
User29142;Restaurant22;-1.6920158604746116
User56917;Restaurant36;1.0282586672546725
User2192;Restaurant93;2.471287187464665
User40716;Restaurant39;-0.21677724419734845
User18816;Restaurant27;4.478455582567428
User38578;Restaurant32;0.7355187158692853
User44918;Restaurant6;6.613820817751719
User32873;Restaurant10;2.2942313165752464
User14956;Restaurant28;-0.7122485430012928
User47535;Restaurant3;-3.1230928170262504
User8879;Restaurant45;0.5801583470547637
User66328;Restaurant68;4.209561454528792
User31734;Restaurant37;-3.708858460158093
User17919;Restaurant40;4.603011043854645
User45124;Restaurant7;0.8545617543591278
User21894;Restaurant81;3.2796446311660397
User35797;Restaurant85;-1.0364241347686631
User34819;Restaurant32;6.531682985371742
User12701;Restaurant13;-3.8748528147212857
User43603;Restaurant72;-1.2065339364962873
User14890;Restaurant90;-2.1257063917476695
User45918;Restaurant18;-0.6137339603458841
User35854;Restaurant6;-1.2445641048832816
User22264;Restaurant69;-1.3482808756822187
User59775;Restaurant49;2.7920245190410142
User23467;Restaurant67;-1.2987165105579945
User12622;Restaurant16;-1.5073928535754466
User16809;Restaurant23;-7.713337753589902
