User25287;Restaurant31;-0.36378189344794754
User45110;Restaurant50;3.659315483161325
User53493;Restaurant19;2.097730687913971
User16630;Restaurant10;-0.5466023726180824
User48335;Restaurant8;3.092926020247359
User9619;Restaurant90;-0.07473324946028556
User67625;Restaurant48;-3.483180172990886
User27976;Restaurant57;0.48919455065265427
User10527;Restaurant17;3.0916242910908536
User26355;Restaurant2;-1.3247911969609243
User12571;Restaurant18;-1.8982238435094432
User30307;Restaurant61;4.1866231378187235
User17802;Restaurant71;2.167546707326103
User18767;Restaurant12;3.3338880322787134
User36277;Restaurant69;6.018980944412775
User34746;Restaurant41;1.9216631527399075
User6985;Restaurant20;-1.5728367285690596
User14851;Restaurant15;-3.552670531832731
User32797;Restaurant42;1.4923059414755875
User37056;Restaurant28;0.7171520860871532
User6350;Restaurant10;1.543248467526454
User20166;Restaurant32;5.153402487643976
User70499;Restaurant5;-4.102226108672372
User55150;Restaurant21;2.7379135346769496
User47916;Restaurant96;2.8443165874217735
User15614;Restaurant74;-0.6678900810386204
User3131;Restaurant87;1.0055035139505883
User4789;Restaurant35;1.1814837995817928
User12014;Restaurant65;2.341502821482231
User1897;Restaurant89;0.04421287631545015
User38786;Restaurant8;0.3622195296051193
User17562;Restaurant100;1.2323918859912841
User2809;Restaurant11;2.2964826145477053
User58641;Restaurant13;3.2035524974174554
User34659;Restaurant55;-2.109818768793611
User4463;Restaurant31;4.344237862271143
User6721;Restaurant18;0.31098022443170376
User2291;Restaurant5;3.2003533657092795
User34073;Restaurant94;-5.1958664223588995
User53147;Restaurant20;-3.044156245848547
User40051;Restaurant36;3.429118722790473
User25922;Restaurant40;7.725409578442675
User45831;Restaurant29;2.0317115434483615
User16328;Restaurant16;-4.33265327712512
User13574;Restaurant50;2.786731761089505
User22001;Restaurant10;5.127937001999876
User4377;Restaurant28;-5.370863830478831
User20773;Restaurant66;6.4575175468319355
User28853;Restaurant11;1.0296313616882529
User46641;Restaurant45;-2.9466488841385003
User32742;Restaurant13;-1.4073567013958153
User48216;Restaurant21;6.0071600674113546
User41515;Restaurant38;-3.3702663173664673
User10058;Restaurant15;-0.10407581732162188
User5544;Restaurant19;-0.12910757215682797
User29142;Restaurant22;-1.666485774521588
User56917;Restaurant36;0.9549198079660134
User2192;Restaurant93;2.401743030111633
User40716;Restaurant39;-0.2768771574976855
User18816;Restaurant27;4.341963837921815
User38578;Restaurant32;0.7010579974671254
User44918;Restaurant6;6.516684464364133
User32873;Restaurant10;2.1957057972581118
User14956;Restaurant28;-0.8061924538793973
User47535;Restaurant3;-2.9886524618892234
User8879;Restaurant45;0.5250797226313186
User66328;Restaurant68;4.088509307728279
User31734;Restaurant37;-3.5063448300794815
User17919;Restaurant40;4.413375417035047
User45124;Restaurant7;0.9560259743334785
User21894;Restaurant81;3.16021394599949
User35797;Restaurant85;-0.9808325198669642
User34819;Restaurant32;6.178863541985509
User12701;Restaurant13;-3.7857530311280794
User43603;Restaurant72;-1.3429193608835939
User14890;Restaurant90;-1.9255148221602865
User45918;Restaurant18;-0.5258104202233264
User35854;Restaurant6;-1.286209637012855
User22264;Restaurant69;-1.4229068318981077
User59775;Restaurant49;2.700723293088965
User23467;Restaurant67;-1.2311089678583773
User12622;Restaurant16;-1.2636992672347007
User16809;Restaurant23;-7.737072927766077
User32792;Restaurant91;3.456520026631796
User13250;Restaurant55;4.970340584347068
User22592;Restaurant4;1.569859356382181
User70453;Restaurant8;-1.90521007691701
User46452;Restaurant97;0.1621582138871933
User21558;Restaurant16;-6.004573456378812
User69678;Restaurant16;-4.091803864969406
User36837;Restaurant21;8.909664721443434
User26173;Restaurant12;1.2142838814910284
User18135;Restaurant11;1.320336607644266
User27331;Restaurant33;-3.6495112957798637
User34298;Restaurant47;-0.6133014880799534
User47048;Restaurant70;2.0457848276084305
User43439;Restaurant16;-1.3707625023927916
User25396;Restaurant36;3.723902072059911
User31687;Restaurant20;-3.2126164045280974
User53947;Restaurant19;-2.511316005301514
User33351;Restaurant37;-1.136612322822931
